cm	fotos	estojo	personnalite	laminas	base	final
40	65	0	1	16	R$ 1.950,00	R$ 2.502,50
40	66	0	1	17	R$ 1.980,00	R$ 2.531,00
40	67	0	1	17	R$ 2.010,00	R$ 2.559,50
40	68	0	1	17	R$ 2.040,00	R$ 2.588,00
40	69	0	1	17	R$ 2.070,00	R$ 2.616,50
40	70	0	1	18	R$ 2.100,00	R$ 2.645,00
40	71	0	1	18	R$ 2.130,00	R$ 2.673,50
40	72	0	1	18	R$ 2.160,00	R$ 2.702,00
40	73	0	1	18	R$ 2.190,00	R$ 2.730,50
40	74	0	1	19	R$ 2.220,00	R$ 2.759,00
40	75	0	1	19	R$ 2.250,00	R$ 2.787,50
40	76	0	1	19	R$ 2.280,00	R$ 2.816,00
40	77	0	1	19	R$ 2.310,00	R$ 2.844,50
40	78	0	1	20	R$ 2.340,00	R$ 2.873,00
40	79	0	1	20	R$ 2.370,00	R$ 2.901,50
40	80	0	1	20	R$ 2.400,00	R$ 2.930,00
40	81	0	1	20	R$ 2.430,00	R$ 2.958,50
40	82	0	1	21	R$ 2.460,00	R$ 2.864,00
40	83	0	1	21	R$ 2.490,00	R$ 2.891,00
40	84	0	1	21	R$ 2.520,00	R$ 2.918,00
40	85	0	1	21	R$ 2.550,00	R$ 2.945,00
40	86	0	1	22	R$ 2.580,00	R$ 2.972,00
40	87	0	1	22	R$ 2.610,00	R$ 2.999,00
40	88	0	1	22	R$ 2.640,00	R$ 3.026,00
40	89	0	1	22	R$ 2.670,00	R$ 3.053,00
40	90	0	1	23	R$ 2.700,00	R$ 3.080,00
40	91	0	1	23	R$ 2.730,00	R$ 3.107,00
40	92	0	1	23	R$ 2.760,00	R$ 3.134,00
40	93	0	1	23	R$ 2.790,00	R$ 3.161,00
40	94	0	1	24	R$ 2.820,00	R$ 3.188,00
40	95	0	1	24	R$ 2.850,00	R$ 3.215,00
40	96	0	1	24	R$ 2.880,00	R$ 3.242,00
40	97	0	1	24	R$ 2.910,00	R$ 3.269,00
40	98	0	1	25	R$ 2.940,00	R$ 3.296,00
40	99	0	1	25	R$ 2.970,00	R$ 3.323,00
40	100	0	1	25	R$ 3.000,00	R$ 3.350,00
40	101	0	1	25	R$ 3.030,00	R$ 3.377,00
40	102	0	1	26	R$ 3.060,00	R$ 3.251,00
40	103	0	1	26	R$ 3.090,00	R$ 3.276,50
40	104	0	1	26	R$ 3.120,00	R$ 3.302,00
40	105	0	1	26	R$ 3.150,00	R$ 3.327,50
40	106	0	1	27	R$ 3.180,00	R$ 3.353,00
40	107	0	1	27	R$ 3.210,00	R$ 3.378,50
40	108	0	1	27	R$ 3.240,00	R$ 3.404,00
40	109	0	1	27	R$ 3.270,00	R$ 3.429,50
40	110	0	1	28	R$ 3.300,00	R$ 3.455,00
40	111	0	1	28	R$ 3.330,00	R$ 3.480,50
40	112	0	1	28	R$ 3.360,00	R$ 3.506,00
40	113	0	1	28	R$ 3.390,00	R$ 3.531,50
40	114	0	1	29	R$ 3.420,00	R$ 3.557,00
40	115	0	1	29	R$ 3.450,00	R$ 3.582,50
40	116	0	1	29	R$ 3.480,00	R$ 3.608,00
40	117	0	1	29	R$ 3.510,00	R$ 3.633,50
40	118	0	1	30	R$ 3.540,00	R$ 3.659,00
40	119	0	1	30	R$ 3.570,00	R$ 3.684,50
40	120	0	1	30	R$ 3.600,00	R$ 3.710,00
40	121	0	1	30	R$ 3.630,00	R$ 3.735,50
40	122	0	1	31	R$ 3.660,00	R$ 3.578,00
40	123	0	1	31	R$ 3.690,00	R$ 3.602,00
40	124	0	1	31	R$ 3.720,00	R$ 3.626,00
40	125	0	1	31	R$ 3.750,00	R$ 3.650,00
40	126	0	1	32	R$ 3.780,00	R$ 3.674,00
40	127	0	1	32	R$ 3.810,00	R$ 3.698,00
40	128	0	1	32	R$ 3.840,00	R$ 3.722,00
40	129	0	1	32	R$ 3.870,00	R$ 3.746,00
40	130	0	1	33	R$ 3.900,00	R$ 3.770,00
40	131	0	1	33	R$ 3.930,00	R$ 3.794,00
40	132	0	1	33	R$ 3.960,00	R$ 3.818,00
40	133	0	1	33	R$ 3.990,00	R$ 3.842,00
40	134	0	1	34	R$ 4.020,00	R$ 3.866,00
40	135	0	1	34	R$ 4.050,00	R$ 3.890,00
40	136	0	1	34	R$ 4.080,00	R$ 3.914,00
40	137	0	1	34	R$ 4.110,00	R$ 3.938,00
40	138	0	1	35	R$ 4.140,00	R$ 3.962,00
40	139	0	1	35	R$ 4.170,00	R$ 3.986,00
40	140	0	1	35	R$ 4.200,00	R$ 4.010,00
40	141	0	1	35	R$ 4.230,00	R$ 4.034,00
40	142	0	1	36	R$ 4.260,00	R$ 4.058,00
40	143	0	1	36	R$ 4.290,00	R$ 4.082,00
40	144	0	1	36	R$ 4.320,00	R$ 4.106,00
40	145	0	1	36	R$ 4.350,00	R$ 4.130,00
40	146	0	1	37	R$ 4.380,00	R$ 4.154,00
40	147	0	1	37	R$ 4.410,00	R$ 4.178,00
40	148	0	1	37	R$ 4.440,00	R$ 4.202,00
40	149	0	1	37	R$ 4.470,00	R$ 4.226,00
40	150	0	1	38	R$ 4.500,00	R$ 4.250,00
40	151	0	1	38	R$ 4.530,00	R$ 4.274,00
40	152	0	1	38	R$ 4.560,00	R$ 4.298,00
40	153	0	1	38	R$ 4.590,00	R$ 4.322,00
40	154	0	1	39	R$ 4.620,00	R$ 4.346,00
40	155	0	1	39	R$ 4.650,00	R$ 4.370,00
40	156	0	1	39	R$ 4.680,00	R$ 4.394,00
40	157	0	1	39	R$ 4.710,00	R$ 4.418,00
40	158	0	1	40	R$ 4.740,00	R$ 4.442,00
40	159	0	1	40	R$ 4.770,00	R$ 4.466,00
40	160	0	1	40	R$ 4.800,00	R$ 4.490,00
40	161	0	1	40	R$ 4.830,00	R$ 4.514,00
40	162	0	1	41	R$ 4.860,00	R$ 4.538,00
40	163	0	1	41	R$ 4.890,00	R$ 4.562,00
40	164	0	1	41	R$ 4.920,00	R$ 4.586,00
40	165	0	1	41	R$ 4.950,00	R$ 4.610,00
40	166	0	1	42	R$ 4.980,00	R$ 4.634,00
40	167	0	1	42	R$ 5.010,00	R$ 4.658,00
40	168	0	1	42	R$ 5.040,00	R$ 4.682,00
40	169	0	1	42	R$ 5.070,00	R$ 4.706,00
40	170	0	1	43	R$ 5.100,00	R$ 4.730,00
40	171	0	1	43	R$ 5.130,00	R$ 4.754,00
40	172	0	1	43	R$ 5.160,00	R$ 4.778,00
40	173	0	1	43	R$ 5.190,00	R$ 4.802,00
40	174	0	1	44	R$ 5.220,00	R$ 4.826,00
40	175	0	1	44	R$ 5.250,00	R$ 4.850,00
40	176	0	1	44	R$ 5.280,00	R$ 4.874,00
40	177	0	1	44	R$ 5.310,00	R$ 4.898,00
40	178	0	1	45	R$ 5.340,00	R$ 4.922,00
40	179	0	1	45	R$ 5.370,00	R$ 4.946,00
40	180	0	1	45	R$ 5.400,00	R$ 4.970,00
40	40	1	1	10	R$ 1.200,00	R$ 2.350,00
40	41	1	1	10	R$ 1.230,00	R$ 2.380,00
40	42	1	1	11	R$ 1.260,00	R$ 2.410,00
40	43	1	1	11	R$ 1.290,00	R$ 2.440,00
40	44	1	1	11	R$ 1.320,00	R$ 2.470,00
40	45	1	1	11	R$ 1.350,00	R$ 2.500,00
40	46	1	1	12	R$ 1.380,00	R$ 2.530,00
40	47	1	1	12	R$ 1.410,00	R$ 2.560,00
40	48	1	1	12	R$ 1.440,00	R$ 2.590,00
40	49	1	1	12	R$ 1.470,00	R$ 2.620,00
40	50	1	1	13	R$ 1.500,00	R$ 2.650,00
40	51	1	1	13	R$ 1.530,00	R$ 2.680,00
40	52	1	1	13	R$ 1.560,00	R$ 2.710,00
40	53	1	1	13	R$ 1.590,00	R$ 2.740,00
40	54	1	1	14	R$ 1.620,00	R$ 2.770,00
40	55	1	1	14	R$ 1.650,00	R$ 2.800,00
40	56	1	1	14	R$ 1.680,00	R$ 2.830,00
40	57	1	1	14	R$ 1.710,00	R$ 2.860,00
40	58	1	1	15	R$ 1.740,00	R$ 2.890,00
40	59	1	1	15	R$ 1.770,00	R$ 2.920,00
40	60	1	1	15	R$ 1.800,00	R$ 2.950,00
40	61	1	1	15	R$ 1.830,00	R$ 2.980,00
40	62	1	1	16	R$ 1.860,00	R$ 2.917,00
40	63	1	1	16	R$ 1.890,00	R$ 2.945,50
40	64	1	1	16	R$ 1.920,00	R$ 2.974,00
40	65	1	1	16	R$ 1.950,00	R$ 3.002,50
40	66	1	1	17	R$ 1.980,00	R$ 3.031,00
40	67	1	1	17	R$ 2.010,00	R$ 3.059,50
40	68	1	1	17	R$ 2.040,00	R$ 3.088,00
40	69	1	1	17	R$ 2.070,00	R$ 3.116,50
40	70	1	1	18	R$ 2.100,00	R$ 3.145,00
40	71	1	1	18	R$ 2.130,00	R$ 3.173,50
40	72	1	1	18	R$ 2.160,00	R$ 3.202,00
40	73	1	1	18	R$ 2.190,00	R$ 3.230,50
40	74	1	1	19	R$ 2.220,00	R$ 3.259,00
40	75	1	1	19	R$ 2.250,00	R$ 3.287,50
40	76	1	1	19	R$ 2.280,00	R$ 3.316,00
40	77	1	1	19	R$ 2.310,00	R$ 3.344,50
40	78	1	1	20	R$ 2.340,00	R$ 3.373,00
40	79	1	1	20	R$ 2.370,00	R$ 3.401,50
40	80	1	1	20	R$ 2.400,00	R$ 3.430,00
40	81	1	1	20	R$ 2.430,00	R$ 3.458,50
40	82	1	1	21	R$ 2.460,00	R$ 3.364,00
40	83	1	1	21	R$ 2.490,00	R$ 3.391,00
40	84	1	1	21	R$ 2.520,00	R$ 3.418,00
40	85	1	1	21	R$ 2.550,00	R$ 3.445,00
40	86	1	1	22	R$ 2.580,00	R$ 3.472,00
40	87	1	1	22	R$ 2.610,00	R$ 3.499,00
40	88	1	1	22	R$ 2.640,00	R$ 3.526,00
40	89	1	1	22	R$ 2.670,00	R$ 3.553,00
40	90	1	1	23	R$ 2.700,00	R$ 3.580,00
40	91	1	1	23	R$ 2.730,00	R$ 3.607,00
40	92	1	1	23	R$ 2.760,00	R$ 3.634,00
40	93	1	1	23	R$ 2.790,00	R$ 3.661,00
40	94	1	1	24	R$ 2.820,00	R$ 3.688,00
40	95	1	1	24	R$ 2.850,00	R$ 3.715,00
40	96	1	1	24	R$ 2.880,00	R$ 3.742,00
40	97	1	1	24	R$ 2.910,00	R$ 3.769,00
40	98	1	1	25	R$ 2.940,00	R$ 3.796,00
40	99	1	1	25	R$ 2.970,00	R$ 3.823,00
40	100	1	1	25	R$ 3.000,00	R$ 3.850,00
40	101	1	1	25	R$ 3.030,00	R$ 3.877,00
40	102	1	1	26	R$ 3.060,00	R$ 3.751,00
40	103	1	1	26	R$ 3.090,00	R$ 3.776,50
40	104	1	1	26	R$ 3.120,00	R$ 3.802,00
40	105	1	1	26	R$ 3.150,00	R$ 3.827,50
40	106	1	1	27	R$ 3.180,00	R$ 3.853,00
40	107	1	1	27	R$ 3.210,00	R$ 3.878,50
40	108	1	1	27	R$ 3.240,00	R$ 3.904,00
40	109	1	1	27	R$ 3.270,00	R$ 3.929,50
40	110	1	1	28	R$ 3.300,00	R$ 3.955,00
40	111	1	1	28	R$ 3.330,00	R$ 3.980,50
40	112	1	1	28	R$ 3.360,00	R$ 4.006,00
40	113	1	1	28	R$ 3.390,00	R$ 4.031,50
40	114	1	1	29	R$ 3.420,00	R$ 4.057,00
40	115	1	1	29	R$ 3.450,00	R$ 4.082,50
40	116	1	1	29	R$ 3.480,00	R$ 4.108,00
40	117	1	1	29	R$ 3.510,00	R$ 4.133,50
40	118	1	1	30	R$ 3.540,00	R$ 4.159,00
40	119	1	1	30	R$ 3.570,00	R$ 4.184,50
40	120	1	1	30	R$ 3.600,00	R$ 4.210,00
40	121	1	1	30	R$ 3.630,00	R$ 4.235,50
40	122	1	1	31	R$ 3.660,00	R$ 4.078,00
40	123	1	1	31	R$ 3.690,00	R$ 4.102,00
40	124	1	1	31	R$ 3.720,00	R$ 4.126,00
40	125	1	1	31	R$ 3.750,00	R$ 4.150,00
40	126	1	1	32	R$ 3.780,00	R$ 4.174,00
40	127	1	1	32	R$ 3.810,00	R$ 4.198,00
40	128	1	1	32	R$ 3.840,00	R$ 4.222,00
40	129	1	1	32	R$ 3.870,00	R$ 4.246,00
40	130	1	1	33	R$ 3.900,00	R$ 4.270,00
40	131	1	1	33	R$ 3.930,00	R$ 4.294,00
40	132	1	1	33	R$ 3.960,00	R$ 4.318,00
40	133	1	1	33	R$ 3.990,00	R$ 4.342,00
40	134	1	1	34	R$ 4.020,00	R$ 4.366,00
40	135	1	1	34	R$ 4.050,00	R$ 4.390,00
40	136	1	1	34	R$ 4.080,00	R$ 4.414,00
40	137	1	1	34	R$ 4.110,00	R$ 4.438,00
40	138	1	1	35	R$ 4.140,00	R$ 4.462,00
40	139	1	1	35	R$ 4.170,00	R$ 4.486,00
40	140	1	1	35	R$ 4.200,00	R$ 4.510,00
40	141	1	1	35	R$ 4.230,00	R$ 4.534,00
40	142	1	1	36	R$ 4.260,00	R$ 4.558,00
40	143	1	1	36	R$ 4.290,00	R$ 4.582,00
40	144	1	1	36	R$ 4.320,00	R$ 4.606,00
40	145	1	1	36	R$ 4.350,00	R$ 4.630,00
40	146	1	1	37	R$ 4.380,00	R$ 4.654,00
40	147	1	1	37	R$ 4.410,00	R$ 4.678,00
40	148	1	1	37	R$ 4.440,00	R$ 4.702,00
40	149	1	1	37	R$ 4.470,00	R$ 4.726,00
40	150	1	1	38	R$ 4.500,00	R$ 4.750,00
40	151	1	1	38	R$ 4.530,00	R$ 4.774,00
40	152	1	1	38	R$ 4.560,00	R$ 4.798,00
40	153	1	1	38	R$ 4.590,00	R$ 4.822,00
40	154	1	1	39	R$ 4.620,00	R$ 4.846,00
40	155	1	1	39	R$ 4.650,00	R$ 4.870,00
40	156	1	1	39	R$ 4.680,00	R$ 4.894,00
40	157	1	1	39	R$ 4.710,00	R$ 4.918,00
40	158	1	1	40	R$ 4.740,00	R$ 4.942,00
40	159	1	1	40	R$ 4.770,00	R$ 4.966,00
40	160	1	1	40	R$ 4.800,00	R$ 4.990,00
40	161	1	1	40	R$ 4.830,00	R$ 5.014,00
40	162	1	1	41	R$ 4.860,00	R$ 5.038,00
40	163	1	1	41	R$ 4.890,00	R$ 5.062,00
40	164	1	1	41	R$ 4.920,00	R$ 5.086,00
40	165	1	1	41	R$ 4.950,00	R$ 5.110,00
40	166	1	1	42	R$ 4.980,00	R$ 5.134,00
40	167	1	1	42	R$ 5.010,00	R$ 5.158,00
40	168	1	1	42	R$ 5.040,00	R$ 5.182,00
40	169	1	1	42	R$ 5.070,00	R$ 5.206,00
40	170	1	1	43	R$ 5.100,00	R$ 5.230,00
40	171	1	1	43	R$ 5.130,00	R$ 5.254,00
40	172	1	1	43	R$ 5.160,00	R$ 5.278,00
40	173	1	1	43	R$ 5.190,00	R$ 5.302,00
40	174	1	1	44	R$ 5.220,00	R$ 5.326,00
40	175	1	1	44	R$ 5.250,00	R$ 5.350,00
40	176	1	1	44	R$ 5.280,00	R$ 5.374,00
40	177	1	1	44	R$ 5.310,00	R$ 5.398,00
40	178	1	1	45	R$ 5.340,00	R$ 5.422,00
40	179	1	1	45	R$ 5.370,00	R$ 5.446,00
40	180	1	1	45	R$ 5.400,00	R$ 5.470,00
45	45	0	0	10	R$ 1.350,00	R$ 1.350,00
45	46	0	0	10	R$ 1.380,00	R$ 1.380,00
45	47	0	0	10	R$ 1.410,00	R$ 1.410,00
45	48	0	0	11	R$ 1.440,00	R$ 1.440,00
45	49	0	0	11	R$ 1.470,00	R$ 1.470,00
45	50	0	0	11	R$ 1.500,00	R$ 1.500,00
45	51	0	0	11	R$ 1.530,00	R$ 1.530,00
45	52	0	0	12	R$ 1.560,00	R$ 1.560,00
45	53	0	0	12	R$ 1.590,00	R$ 1.590,00
45	54	0	0	12	R$ 1.620,00	R$ 1.620,00
45	55	0	0	12	R$ 1.650,00	R$ 1.650,00
45	56	0	0	12	R$ 1.680,00	R$ 1.680,00
45	57	0	0	13	R$ 1.710,00	R$ 1.710,00
45	58	0	0	13	R$ 1.740,00	R$ 1.740,00
45	59	0	0	13	R$ 1.770,00	R$ 1.770,00
45	60	0	0	13	R$ 1.800,00	R$ 1.800,00
45	61	0	0	14	R$ 1.830,00	R$ 1.830,00
45	62	0	0	14	R$ 1.860,00	R$ 1.860,00
45	63	0	0	14	R$ 1.890,00	R$ 1.890,00
45	64	0	0	14	R$ 1.920,00	R$ 1.920,00
45	65	0	0	14	R$ 1.950,00	R$ 1.950,00
45	66	0	0	15	R$ 1.980,00	R$ 1.980,00
45	67	0	0	15	R$ 2.010,00	R$ 2.010,00
45	68	0	0	15	R$ 2.040,00	R$ 2.040,00
45	69	0	0	15	R$ 2.070,00	R$ 2.070,00
45	70	0	0	16	R$ 2.100,00	R$ 1.995,00
45	71	0	0	16	R$ 2.130,00	R$ 2.023,50
45	72	0	0	16	R$ 2.160,00	R$ 2.052,00
45	73	0	0	16	R$ 2.190,00	R$ 2.080,50
45	74	0	0	16	R$ 2.220,00	R$ 2.109,00
45	75	0	0	17	R$ 2.250,00	R$ 2.137,50
45	76	0	0	17	R$ 2.280,00	R$ 2.166,00
45	77	0	0	17	R$ 2.310,00	R$ 2.194,50
45	78	0	0	17	R$ 2.340,00	R$ 2.223,00
45	79	0	0	18	R$ 2.370,00	R$ 2.251,50
45	80	0	0	18	R$ 2.400,00	R$ 2.280,00
45	81	0	0	18	R$ 2.430,00	R$ 2.308,50
45	82	0	0	18	R$ 2.460,00	R$ 2.337,00
45	83	0	0	18	R$ 2.490,00	R$ 2.365,50
45	84	0	0	19	R$ 2.520,00	R$ 2.394,00
45	85	0	0	19	R$ 2.550,00	R$ 2.422,50
45	86	0	0	19	R$ 2.580,00	R$ 2.451,00
45	87	0	0	19	R$ 2.610,00	R$ 2.479,50
45	88	0	0	20	R$ 2.640,00	R$ 2.508,00
45	89	0	0	20	R$ 2.670,00	R$ 2.536,50
45	90	0	0	20	R$ 2.700,00	R$ 2.565,00
45	91	0	0	20	R$ 2.730,00	R$ 2.593,50
45	92	0	0	20	R$ 2.760,00	R$ 2.622,00
45	93	0	0	21	R$ 2.790,00	R$ 2.511,00
45	94	0	0	21	R$ 2.820,00	R$ 2.538,00
45	95	0	0	21	R$ 2.850,00	R$ 2.565,00
45	96	0	0	21	R$ 2.880,00	R$ 2.592,00
45	97	0	0	22	R$ 2.910,00	R$ 2.619,00
45	98	0	0	22	R$ 2.940,00	R$ 2.646,00
45	99	0	0	22	R$ 2.970,00	R$ 2.673,00
45	100	0	0	22	R$ 3.000,00	R$ 2.700,00
45	101	0	0	22	R$ 3.030,00	R$ 2.727,00
45	102	0	0	23	R$ 3.060,00	R$ 2.754,00
45	103	0	0	23	R$ 3.090,00	R$ 2.781,00
45	104	0	0	23	R$ 3.120,00	R$ 2.808,00
45	105	0	0	23	R$ 3.150,00	R$ 2.835,00
45	106	0	0	24	R$ 3.180,00	R$ 2.862,00
45	107	0	0	24	R$ 3.210,00	R$ 2.889,00
45	108	0	0	24	R$ 3.240,00	R$ 2.916,00
45	109	0	0	24	R$ 3.270,00	R$ 2.943,00
45	110	0	0	24	R$ 3.300,00	R$ 2.970,00
45	111	0	0	25	R$ 3.330,00	R$ 2.997,00
45	112	0	0	25	R$ 3.360,00	R$ 3.024,00
45	113	0	0	25	R$ 3.390,00	R$ 3.051,00
45	114	0	0	25	R$ 3.420,00	R$ 3.078,00
45	115	0	0	26	R$ 3.450,00	R$ 2.932,50
45	116	0	0	26	R$ 3.480,00	R$ 2.958,00
45	117	0	0	26	R$ 3.510,00	R$ 2.983,50
45	118	0	0	26	R$ 3.540,00	R$ 3.009,00
45	119	0	0	26	R$ 3.570,00	R$ 3.034,50
45	120	0	0	27	R$ 3.600,00	R$ 3.060,00
45	121	0	0	27	R$ 3.630,00	R$ 3.085,50
45	122	0	0	27	R$ 3.660,00	R$ 3.111,00
45	123	0	0	27	R$ 3.690,00	R$ 3.136,50
45	124	0	0	28	R$ 3.720,00	R$ 3.162,00
45	125	0	0	28	R$ 3.750,00	R$ 3.187,50
45	126	0	0	28	R$ 3.780,00	R$ 3.213,00
45	127	0	0	28	R$ 3.810,00	R$ 3.238,50
45	128	0	0	28	R$ 3.840,00	R$ 3.264,00
45	129	0	0	29	R$ 3.870,00	R$ 3.289,50
45	130	0	0	29	R$ 3.900,00	R$ 3.315,00
45	131	0	0	29	R$ 3.930,00	R$ 3.340,50
45	132	0	0	29	R$ 3.960,00	R$ 3.366,00
45	133	0	0	30	R$ 3.990,00	R$ 3.391,50
45	134	0	0	30	R$ 4.020,00	R$ 3.417,00
45	135	0	0	30	R$ 4.050,00	R$ 3.442,50
45	136	0	0	30	R$ 4.080,00	R$ 3.468,00
45	137	0	0	30	R$ 4.110,00	R$ 3.493,50
45	138	0	0	31	R$ 4.140,00	R$ 3.312,00
45	139	0	0	31	R$ 4.170,00	R$ 3.336,00
45	140	0	0	31	R$ 4.200,00	R$ 3.360,00
45	141	0	0	31	R$ 4.230,00	R$ 3.384,00
45	142	0	0	32	R$ 4.260,00	R$ 3.408,00
45	143	0	0	32	R$ 4.290,00	R$ 3.432,00
45	144	0	0	32	R$ 4.320,00	R$ 3.456,00
45	145	0	0	32	R$ 4.350,00	R$ 3.480,00
45	146	0	0	32	R$ 4.380,00	R$ 3.504,00
45	147	0	0	33	R$ 4.410,00	R$ 3.528,00
45	148	0	0	33	R$ 4.440,00	R$ 3.552,00
45	149	0	0	33	R$ 4.470,00	R$ 3.576,00
45	150	0	0	33	R$ 4.500,00	R$ 3.600,00
45	151	0	0	34	R$ 4.530,00	R$ 3.624,00
45	152	0	0	34	R$ 4.560,00	R$ 3.648,00
45	153	0	0	34	R$ 4.590,00	R$ 3.672,00
45	154	0	0	34	R$ 4.620,00	R$ 3.696,00
45	155	0	0	34	R$ 4.650,00	R$ 3.720,00
45	156	0	0	35	R$ 4.680,00	R$ 3.744,00
45	157	0	0	35	R$ 4.710,00	R$ 3.768,00
45	158	0	0	35	R$ 4.740,00	R$ 3.792,00
45	159	0	0	35	R$ 4.770,00	R$ 3.816,00
45	160	0	0	36	R$ 4.800,00	R$ 3.840,00
45	161	0	0	36	R$ 4.830,00	R$ 3.864,00
45	162	0	0	36	R$ 4.860,00	R$ 3.888,00
45	163	0	0	36	R$ 4.890,00	R$ 3.912,00
45	164	0	0	36	R$ 4.920,00	R$ 3.936,00
45	165	0	0	37	R$ 4.950,00	R$ 3.960,00
45	166	0	0	37	R$ 4.980,00	R$ 3.984,00
45	167	0	0	37	R$ 5.010,00	R$ 4.008,00
45	168	0	0	37	R$ 5.040,00	R$ 4.032,00
45	169	0	0	38	R$ 5.070,00	R$ 4.056,00
45	170	0	0	38	R$ 5.100,00	R$ 4.080,00
45	171	0	0	38	R$ 5.130,00	R$ 4.104,00
45	172	0	0	38	R$ 5.160,00	R$ 4.128,00
45	173	0	0	38	R$ 5.190,00	R$ 4.152,00
45	174	0	0	39	R$ 5.220,00	R$ 4.176,00
45	175	0	0	39	R$ 5.250,00	R$ 4.200,00
45	176	0	0	39	R$ 5.280,00	R$ 4.224,00
45	177	0	0	39	R$ 5.310,00	R$ 4.248,00
45	178	0	0	40	R$ 5.340,00	R$ 4.272,00
45	179	0	0	40	R$ 5.370,00	R$ 4.296,00
45	180	0	0	40	R$ 5.400,00	R$ 4.320,00
45	181	0	0	40	R$ 5.430,00	R$ 4.344,00
45	182	0	0	40	R$ 5.460,00	R$ 4.368,00
45	183	0	0	41	R$ 5.490,00	R$ 4.392,00
45	184	0	0	41	R$ 5.520,00	R$ 4.416,00
45	185	0	0	41	R$ 5.550,00	R$ 4.440,00
45	186	0	0	41	R$ 5.580,00	R$ 4.464,00
45	187	0	0	42	R$ 5.610,00	R$ 4.488,00
45	188	0	0	42	R$ 5.640,00	R$ 4.512,00
45	189	0	0	42	R$ 5.670,00	R$ 4.536,00
45	190	0	0	42	R$ 5.700,00	R$ 4.560,00
45	191	0	0	42	R$ 5.730,00	R$ 4.584,00
45	192	0	0	43	R$ 5.760,00	R$ 4.608,00
45	193	0	0	43	R$ 5.790,00	R$ 4.632,00
45	194	0	0	43	R$ 5.820,00	R$ 4.656,00
45	195	0	0	43	R$ 5.850,00	R$ 4.680,00
45	196	0	0	44	R$ 5.880,00	R$ 4.704,00
45	197	0	0	44	R$ 5.910,00	R$ 4.728,00
45	198	0	0	44	R$ 5.940,00	R$ 4.752,00
45	199	0	0	44	R$ 5.970,00	R$ 4.776,00
45	200	0	0	44	R$ 6.000,00	R$ 4.800,00
45	201	0	0	45	R$ 6.030,00	R$ 4.824,00
45	202	0	0	45	R$ 6.060,00	R$ 4.848,00
45	203	0	0	45	R$ 6.090,00	R$ 4.872,00
45	45	1	0	10	R$ 1.350,00	R$ 1.850,00
45	46	1	0	10	R$ 1.380,00	R$ 1.880,00
45	47	1	0	10	R$ 1.410,00	R$ 1.910,00
45	48	1	0	11	R$ 1.440,00	R$ 1.940,00
45	49	1	0	11	R$ 1.470,00	R$ 1.970,00
45	50	1	0	11	R$ 1.500,00	R$ 2.000,00
45	51	1	0	11	R$ 1.530,00	R$ 2.030,00
45	52	1	0	12	R$ 1.560,00	R$ 2.060,00
45	53	1	0	12	R$ 1.590,00	R$ 2.090,00
45	54	1	0	12	R$ 1.620,00	R$ 2.120,00
45	55	1	0	12	R$ 1.650,00	R$ 2.150,00
45	56	1	0	12	R$ 1.680,00	R$ 2.180,00
45	57	1	0	13	R$ 1.710,00	R$ 2.210,00
45	58	1	0	13	R$ 1.740,00	R$ 2.240,00
45	59	1	0	13	R$ 1.770,00	R$ 2.270,00
45	60	1	0	13	R$ 1.800,00	R$ 2.300,00
45	61	1	0	14	R$ 1.830,00	R$ 2.330,00
45	62	1	0	14	R$ 1.860,00	R$ 2.360,00
45	63	1	0	14	R$ 1.890,00	R$ 2.390,00
45	64	1	0	14	R$ 1.920,00	R$ 2.420,00
45	65	1	0	14	R$ 1.950,00	R$ 2.450,00
45	66	1	0	15	R$ 1.980,00	R$ 2.480,00
45	67	1	0	15	R$ 2.010,00	R$ 2.510,00
45	68	1	0	15	R$ 2.040,00	R$ 2.540,00
45	69	1	0	15	R$ 2.070,00	R$ 2.570,00
45	70	1	0	16	R$ 2.100,00	R$ 2.495,00
45	71	1	0	16	R$ 2.130,00	R$ 2.523,50
45	72	1	0	16	R$ 2.160,00	R$ 2.552,00
45	73	1	0	16	R$ 2.190,00	R$ 2.580,50
45	74	1	0	16	R$ 2.220,00	R$ 2.609,00
45	75	1	0	17	R$ 2.250,00	R$ 2.637,50
45	76	1	0	17	R$ 2.280,00	R$ 2.666,00
45	77	1	0	17	R$ 2.310,00	R$ 2.694,50
45	78	1	0	17	R$ 2.340,00	R$ 2.723,00
45	79	1	0	18	R$ 2.370,00	R$ 2.751,50
45	80	1	0	18	R$ 2.400,00	R$ 2.780,00
45	81	1	0	18	R$ 2.430,00	R$ 2.808,50
45	82	1	0	18	R$ 2.460,00	R$ 2.837,00
45	83	1	0	18	R$ 2.490,00	R$ 2.865,50
45	84	1	0	19	R$ 2.520,00	R$ 2.894,00
45	85	1	0	19	R$ 2.550,00	R$ 2.922,50
45	86	1	0	19	R$ 2.580,00	R$ 2.951,00
45	87	1	0	19	R$ 2.610,00	R$ 2.979,50
45	88	1	0	20	R$ 2.640,00	R$ 3.008,00
45	89	1	0	20	R$ 2.670,00	R$ 3.036,50
45	90	1	0	20	R$ 2.700,00	R$ 3.065,00
45	91	1	0	20	R$ 2.730,00	R$ 3.093,50
45	92	1	0	20	R$ 2.760,00	R$ 3.122,00
45	93	1	0	21	R$ 2.790,00	R$ 3.011,00
